uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
18020589.0	2.71079936184e-05	0.00197180247487	0.00890384532945	0.000916931007137	0.000223585472534	0.2	0.111111111111	0.692307692308	0.7
19266287.0	1.59665660388e-05	0.00244538494508	0.000934539374973	0.000175538593709	9.78186442336e-05	0.3	0.111111111111	0.692307692308	0.9875
216776631.0	0.0241394080692	0.00183685021424	0.0105685829011	0.00175125561723	0.0368217325079	0.4	0.111111111111	0.846153846154	0.475
29590509.0	1.00160308543e-05	0.00055230462224	0.00910818650777	0.00603439730373	2.79481840667e-05	0.3	0.111111111111	0.384615384615	1.0
92591950.0	4.49314642538e-05	0.000326134629875	0.00500278647061	0.000460530663495	0.00023290153389	0.3	0.111111111111	1.0	0.3625
2295018296.0	2.07776370391e-05	2.12424854708e-05	0.000251496834855	0.000187929553265	7.45284908446e-05	0.8	0.0	0.923076923077	0.9625
4340820854.0	6.47103116993e-07	6.24778984434e-05	9.14533944928e-05	5.16289981496e-05	0.0	0.9	0.333333333333	0.692307692308	0.45
4825930887.0	2.29299582761e-06	0.000186184137361	0.00055729412269	0.00166451890034	1.86321227112e-05	1.0	0.222222222222	0.615384615385	0.58125
790903590.0	2.08620417935e-05	0.00259783101728	0.0037896000343	0.000636069257203	0.000163031073723	0.6	0.0	1.0	0.95625
874865167.0	1.14087093018e-05	0.000867193230395	0.0791129020734	0.0370985329104	7.45284908446e-05	0.6	0.222222222222	0.923076923077	0.26875
2236855903.0	6.1193446933e-06	0.000434846173166	0.00475557651363	0.00245134483214	4.65803067779e-05	0.7	0.111111111111	0.692307692308	0.5625
2590343858.0	2.22265853228e-06	0.000758481687103	0.000541575570512	0.000138365715041	0.0	0.8	0.222222222222	0.846153846154	0.725
2368167096.0	3.71380919318e-06	0.000469833796295	0.00111030136751	0.000857041369284	9.31606135558e-06	0.8	0.111111111111	0.538461538462	0.81875
952755865.0	2.4857200168e-05	0.00248786991602	0.00279075749132	0.000695958895057	8.8502582878e-05	0.6	0.111111111111	1.0	0.8
174925229.0	6.89305494188e-07	1.37451376576e-05	3.57239822237e-05	0.0	4.65803067779e-06	0.4	0.111111111111	0.538461538462	0.0
940501590.0	3.75601157037e-06	0.000823458701484	0.00424258012889	0.00571636267513	2.3290153389e-05	0.6	0.111111111111	0.384615384615	0.40625
69401520.0	1.78656730126e-06	0.000191182369237	0.000254354753433	2.06515992598e-05	1.86321227112e-05	0.3	0.111111111111	0.769230769231	0.875
204192344.0	6.45696371087e-06	0.000634775448185	0.0121318643632	4.13031985197e-05	1.86321227112e-05	0.4	0.111111111111	0.846153846154	0.1125
244255664.0	7.98046952761e-05	1.37451376576e-05	0.000928823537817	0.000192059873117	0.000237559564567	0.5	0.111111111111	0.846153846154	0.625
624424692.0	1.57555541529e-06	0.000214923970645	0.000241494119833	7.64109172614e-05	4.65803067779e-06	0.6	0.111111111111	1.0	0.5875
2966205003.0	4.29198176075e-05	0.00150821646842	0.00126462897072	0.00179875429553	0.000577595804046	0.9	0.222222222222	0.846153846154	0.48125
839041598.0	5.95053518452e-06	0.00174938115642	0.00978694217002	0.000167277954005	5.12383374557e-05	0.6	0.111111111111	1.0	0.95625
3633358032.0	4.94752535318e-05	0.00625028896028	0.0129349394836	0.00738088157547	0.000321404116768	0.9	0.222222222222	0.769230769231	0.9375
14640695.0	1.58821612845e-05	0.000777225056636	0.00539432131579	0.000198255352895	0.000190979257789	0.2	0.111111111111	0.384615384615	0.60625
719339280.0	1.33078162756e-05	6.622657235e-05	0.00370100455838	0.00532191712926	1.39740920334e-05	0.6	0.111111111111	0.692307692308	0.3125
4542922882.0	3.09484099431e-07	4.62336448481e-05	0.00104599819951	1.23909595559e-05	4.65803067779e-06	0.9	0.222222222222	0.769230769231	0.0
905717526.0	5.26122969033e-06	0.00160443243203	0.00421971678027	4.13031985197e-05	5.58963681335e-05	0.6	0.111111111111	1.0	0.79375
15896985.0	6.13341215237e-06	3.12389492217e-05	0.000224346608365	0.0	9.31606135558e-05	0.2	0.111111111111	1.0	0.63125
557334459.0	0.000186675181793	0.0115334200527	0.0126162815621	0.00103877544277	0.0013415128352	0.6	0.0	0.923076923077	0.7625
317934789.0	8.37013814371e-06	0.00248287168414	0.000357239822237	6.19547977795e-06	9.31606135558e-05	0.5	0.0	0.923076923077	0.725
498606133.0	3.04982512531e-05	0.000559801970053	0.0625183978508	0.0466664188475	0.000135082889656	0.6	0.0	0.923076923077	0.68125
1066130576.0	1.00723006906e-05	0.000492325839734	0.0145882453809	0.0165914948454	2.79481840667e-05	0.7	0.0	0.769230769231	0.30625
49715720.0	3.79821394757e-05	0.0011720853748	0.179505865878	0.00229232751784	0.000614860049468	0.3	0.0	0.692307692308	0.34375
152887445.0	0.000329727173026	9.74655215717e-05	0.0112959231791	5.36941580756e-05	0.0028740049282	0.4	0.111111111111	0.461538461538	0.6625
162130269.0	8.37013814371e-06	0.000286148774871	0.00101313213587	0.000132170235263	0.000186321227112	0.4	0.111111111111	0.769230769231	0.3125
172882920.0	4.22023771952e-08	0.0003973594341	4.00108600906e-05	6.19547977795e-06	0.0	0.4	0.111111111111	0.923076923077	0.1125
18027868.0	4.58599165521e-06	0.000729741853819	0.00163758734514	0.00802521147238	5.12383374557e-05	0.2	0.111111111111	0.846153846154	0.6625
113635077.0	0.000123413818378	0.00357373579096	0.0338791957817	3.51077187417e-05	0.000754600969802	0.4	0.111111111111	0.692307692308	0.90625
635904401.0	5.19089239501e-06	0.000117458449074	0.00141181177748	8.46715569654e-05	5.12383374557e-05	0.6	0.222222222222	0.230769230769	0.90625
14203536.0	8.15912625774e-06	0.000387362970349	0.0748074477358	0.0285611617764	0.000181663196434	0.2	0.0	0.230769230769	0.25
24306618.0	2.43226367235e-05	0.00162442535953	0.0360026292851	0.00246580095163	0.000312088055412	0.3	0.111111111111	0.846153846154	0.525
353351870.0	6.26283277577e-05	0.00211175296739	0.244339177777	0.100591874835	0.00121108797623	0.5	0.222222222222	0.769230769231	0.74375
862131258.0	1.03114474947e-05	0.00169565016375	0.0038796244695	0.0021539618028	9.78186442336e-05	0.6	0.111111111111	0.692307692308	0.85
1023193092.0	6.55543592432e-06	0.000296145238622	0.00366099369829	0.00365326790907	1.39740920334e-05	0.6	0.111111111111	0.692307692308	0.51875
128210898.0	5.74374353627e-05	0.00420851123915	0.00567868421429	0.00153647898493	0.000540331558624	0.4	0.222222222222	0.846153846154	1.0
4013838856.0	7.41355092729e-06	0.000247412477836	0.000361526700104	8.88018768173e-05	2.79481840667e-05	0.9	0.222222222222	0.692307692308	1.0
1343876084.0	1.2548173486e-05	0.00146823061342	0.00304654120404	0.000223037272006	0.000158373043045	0.7	0.0	0.846153846154	0.86875
560595425.0	0.000173268893304	0.000164941651891	0.0926508623769	0.0614013349194	0.000656782325568	0.6	0.0	0.923076923077	0.10625
587931720.0	1.37157725884e-05	0.00114209598355	0.00267215387034	0.000580309939202	0.000130424858978	0.6	0.111111111111	0.846153846154	0.625
3409254867.0	9.55180470518e-06	0.000277401869089	0.000352952944371	0.000402706185567	6.98704601669e-05	0.9	0.333333333333	0.923076923077	0.61875
49010609.0	1.94834308051e-05	0.00219422379333	0.000102885068804	0.0	1.39740920334e-05	0.3	0.111111111111	1.0	0.51875
3433544427.0	4.19210280139e-06	0.000301143470497	9.57402723596e-05	2.47819191118e-05	6.05543988113e-05	0.9	0.222222222222	0.538461538462	0.30625
17888100.0	1.6641804074e-05	0.000917175549149	0.0315299867107	0.00583614195083	0.000260849717956	0.2	0.111111111111	0.615384615385	0.35
93294953.0	6.55543592432e-06	0.000562301085991	0.000407253397351	1.65212794079e-05	6.52124294891e-05	0.3	0.0	0.923076923077	0.26875
1389906121.0	9.77688405022e-06	0.00154445364952	0.0292850916677	0.0231256608512	2.3290153389e-05	0.7	0.111111111111	0.769230769231	0.075
7702542.0	0.0052984240521	0.00470208663685	0.135781140595	0.029102233677	0.0322335722903	0.1	0.111111111111	0.384615384615	0.99375
3016501992.0	2.6812576978e-05	0.00379115887755	0.00657178376988	0.00800249471319	9.78186442336e-05	0.9	0.222222222222	0.769230769231	0.85
35536897.0	1.01848403631e-05	0.000556053296146	0.0411726039925	0.0334700469204	2.79481840667e-05	0.3	0.0	0.846153846154	0.2625
31296078.0	4.11051153881e-05	0.00315263475546	0.0155470770638	0.000264340470526	0.000172347135078	0.3	0.111111111111	0.923076923077	1.0
17000866.0	4.52128134351e-05	0.000426099267384	0.00945399465569	0.000883888448321	0.00027482380999	0.2	0.111111111111	0.692307692308	0.7125
21695125.0	1.10007529889e-05	0.000845950744924	0.00133464797588	0.00190407745176	9.31606135558e-05	0.3	0.111111111111	0.923076923077	0.64375
2232234570.0	2.50400771358e-05	0.00234167163366	0.00164616110087	0.00242862807296	0.000288797902023	0.7	0.0	1.0	1.0
2666776129.0	4.22023771952e-08	1.37451376576e-05	3.57239822237e-05	4.13031985197e-06	0.0	0.8	0.0	0.846153846154	0.0
143628199.0	1.7513986536e-05	0.00143449254826	0.0155113530816	0.00136507071108	0.000153715012367	0.4	0.111111111111	0.692307692308	0.8375
369044765.0	6.37255895647e-06	0.000447341752855	0.00132178734228	0.0	0.000111792736267	0.5	0.222222222222	1.0	0.425
3630049992.0	1.97507125274e-05	0.00232542738006	0.00675326159958	0.00315762952683	0.000237559564567	0.9	0.222222222222	0.923076923077	0.9875
28054095.0	2.18608313871e-05	0.000476081586139	0.00244780726197	0.000724871134021	0.000186321227112	0.3	0.111111111111	0.846153846154	0.44375
24408575.0	3.46903540545e-05	0.00196430512706	0.0578628484874	0.00274253238171	0.000768575061835	0.3	0.0	0.384615384615	0.73125
25856559.0	3.22285487181e-05	0.0028015089662	8.4308598048e-05	0.0	0.00035866836219	0.3	0.111111111111	0.461538461538	0.36875
34094609.0	5.30343206753e-06	0.000288647890809	0.0391692030694	0.000454335183717	5.12383374557e-05	0.3	0.222222222222	0.692307692308	0.4875
2896546515.0	8.56708257063e-06	0.000244913361898	0.000361526700104	8.26063970394e-06	4.19222761001e-05	0.8	0.222222222222	0.846153846154	0.54375
3485520135.0	1.00019633953e-05	0.00183060242439	0.00484131407096	0.0	8.38445522002e-05	0.9	0.0	0.769230769231	0.19375
124540457.0	4.78996981165e-05	0.000653518817718	0.00108172218174	8.26063970394e-06	0.00100147659572	0.4	0.111111111111	0.461538461538	0.98125
2366681.0	7.96921556036e-05	0.00118708007043	0.0357354138981	0.0576695909331	0.000982844473014	0.1	0.333333333333	0.692307692308	0.70625
23124635.0	0.00011480453343	0.000194931043143	0.00114030951258	0.000204450832672	0.00264110339431	0.3	0.222222222222	0.692307692308	0.80625
21980139.0	1.99757918724e-06	0.000116208891105	0.000498706791844	0.000105323156225	1.86321227112e-05	0.3	0.111111111111	0.692307692308	0.35
4159718177.0	3.98109091541e-05	0.00281650366183	0.00108172218174	0.000468791303199	0.000121108797623	0.9	0.111111111111	0.923076923077	0.70625
779576.0	2.81489855892e-05	0.00290772139356	0.0320129749503	0.0313078244779	0.000582253834724	0.1	0.111111111111	0.846153846154	0.375
636458745.0	2.49416049224e-05	0.00202553346754	0.0102513539389	0.0201910685964	0.000181663196434	0.6	0.111111111111	0.461538461538	0.94375
932800111.0	7.01262834394e-05	0.00585667820009	0.0330203912491	0.0262357916997	0.000558963681335	0.6	0.111111111111	0.769230769231	0.925
1672224415.0	2.12418631882e-06	0.000533561252707	0.00171903802461	0.00809542690986	4.65803067779e-06	0.7	0.222222222222	0.846153846154	0.19375
22840740.0	1.57555541529e-05	0.000765979034916	0.020691330504	0.00571636267513	0.00023290153389	0.3	0.222222222222	0.615384615385	1.0
368620668.0	2.75722197675e-06	0.000191182369237	0.0011903230877	9.08670367433e-05	2.3290153389e-05	0.5	0.111111111111	0.923076923077	0.9625
118885542.0	9.35486027827e-06	0.00103588355619	0.0119989711493	0.0050389902194	0.000153715012367	0.4	0.0	0.846153846154	0.9875
90440230.0	9.77688405022e-06	0.000512318767236	0.0408282248039	0.00175332077716	0.000279481840667	0.3	0.0	0.461538461538	0.75625
338779219.0	0.000101989078222	0.000829706491329	0.00703190866092	0.00444422416072	0.000624176110824	0.5	0.111111111111	0.538461538462	0.7625
246769138.0	0.000190431193364	0.00069600378866	0.00403823895057	2.06515992598e-06	0.00365189605139	0.5	0.111111111111	0.615384615385	0.875
127929667.0	1.66699389921e-05	0.00057479666568	0.000555865163401	8.05412371134e-05	0.000265507748634	0.4	0.0	0.769230769231	0.9625
476848835.0	3.10750170747e-05	0.00262032306072	0.0271345079379	0.00462182791435	0.000177005165756	0.6	0.0	0.692307692308	0.15625
23654825.0	9.02849522796e-05	4.49840868793e-05	0.00383961360941	2.47819191118e-05	0.00117848176148	0.3	0.111111111111	0.692307692308	0.4375
249843937.0	6.90712240095e-06	7.12248042255e-05	0.00180763350052	1.23909595559e-05	4.19222761001e-05	0.5	0.222222222222	0.846153846154	0.65625
634017251.0	1.53194629219e-05	0.0022317105324	0.0072805475772	0.00506377213851	4.19222761001e-05	0.6	0.0	0.846153846154	0.175
38739066.0	0.000123188739033	0.0108311684742	0.0433274746002	0.0217130914618	0.000721994755057	0.3	0.222222222222	0.615384615385	0.95
56824433.0	1.31530742258e-05	0.00043109749926	0.00252925794144	0.000877692968543	9.78186442336e-05	0.3	0.111111111111	0.538461538462	0.88125
420958041.0	1.05365268397e-05	0.00080596488992	0.0351323930781	0.0146172019561	1.86321227112e-05	0.5	0.111111111111	0.230769230769	0.71875
866664906.0	7.34602712378e-05	0.00407480853648	0.0169203069405	0.0273323916204	3.26062147445e-05	0.6	0.0	0.461538461538	0.225
51799302.0	1.72607722728e-05	0.00246662743055	0.00934825166831	0.000216841792228	0.000218927441856	0.3	0.111111111111	0.615384615385	0.99375
2900743415.0	6.04900739798e-07	0.000129954028762	0.000891670596305	0.000495638382236	0.0	0.8	0.0	0.692307692308	0.93125
36171841.0	1.25200385679e-05	0.000583543571462	0.000321515840014	0.0	0.000149056981689	0.3	0.111111111111	0.461538461538	0.9875
195930557.0	7.14626920505e-06	0.00048607804989	0.00233634843743	0.000169343113931	6.52124294891e-05	0.4	0.222222222222	0.692307692308	0.9375
16438594.0	0.000138747348759	0.00423350239853	0.0372458238665	0.0152677273328	0.00143933147944	0.6	0.222222222222	0.692307692308	0.71875
453086264.0	2.60247992704e-06	0.000591040919275	0.000451551135308	0.000181734073487	2.3290153389e-05	0.3	0.222222222222	0.923076923077	1.0
50378967.0	2.66297000102e-05	0.00119832609214	0.00960403538103	0.000388250066085	0.000372642454223	0.9	0.111111111111	0.769230769231	0.25625
3388290885.0	0.000143727229268	0.0010596251576	0.00110172761178	0.00118953211737	0.000246875625923	0.3	0.111111111111	0.846153846154	0.975
50769180.0	0.00940306946048	0.000422350593478	0.0345365170546	0.000128039915411	0.0382936702021	0.9	0.222222222222	0.923076923077	0.91875
3267492818.0	2.49697398405e-05	0.00244663450304	8.28796387591e-05	8.26063970394e-05	7.45284908446e-05	0.8	0.111111111111	0.923076923077	0.9375
2358208718.0	1.47567645593e-05	0.00065101970178	0.000182906788986	2.06515992598e-06	6.98704601669e-05	0.2	0.222222222222	0.153846153846	0.425
18497595.0	0.00238381534333	0.0018143581708	0.00279504436919	7.22805974095e-05	0.00140206723401	0.9	0.333333333333	0.615384615385	0.26875
3820050292.0	7.76523740392e-06	0.00075098433929	0.000474414483931	7.84760771874e-05	2.3290153389e-05	0.5	0.111111111111	0.923076923077	0.8875
235271965.0	0.000105604415201	0.000897182621648	0.00426830139609	4.54335183717e-05	0.00268302567041	0.3	0.111111111111	0.307692307692	0.75625
19615120.0	7.41355092729e-06	0.000272403637213	0.00305654391906	0.000365533306899	9.78186442336e-05	0.7	0.111111111111	0.692307692308	0.875
1071777608.0	0.000510648764062	0.000247412477836	0.00199339820809	2.47819191118e-05	0.00456021203356	0.9	0.111111111111	0.923076923077	0.6625
3690067995.0	3.96702345635e-06	0.000231168224241	0.00600591589146	0.0643607090933	7.91865215224e-05	0.9	0.0	0.692307692308	0.8625
3010143747.0	5.33860071519e-05	0.00438469891276	0.00423686429174	0.00120398823685	0.000260849717956	0.5	0.111111111111	0.923076923077	0.59375
278005891.0	0.000312072511899	0.016254250059	0.00323087695232	0.000646395056833	0.00229175109347	0.6	0.111111111111	0.692307692308	0.8
831988088.0	3.98109091541e-05	0.00128204647606	0.0486903588117	0.0422118688871	4.19222761001e-05	0.3	0.111111111111	0.384615384615	1.0
23247996.0	2.82052554255e-05	0.00115958979511	0.0102442091425	0.000119779275707	0.000819813399291	0.9	0.111111111111	0.846153846154	0.99375
4147751584.0	3.67301356189e-05	0.00583793483055	0.000507280547577	0.00105942704203	0.000335378208801	0.3	0.0	0.615384615385	0.69375
22024503.0	3.0259104449e-05	0.00254160090868	0.0127606064503	8.26063970394e-06	0.000372642454223	0.3	0.111111111111	0.692307692308	0.83125
21798534.0	8.14505879867e-06	0.000834704723204	0.0270401966248	0.00223243787999	0.000116450766945	0.3	0.111111111111	0.846153846154	0.84375
42007823.0	1.72185698956e-05	0.000372368274723	0.0608122204598	0.0199845526038	0.000293455932701	0.6	0.222222222222	1.0	0.8375
721504266.0	1.44191455417e-05	0.000212424854708	0.00766493762593	0.0110713223632	5.12383374557e-05	0.4	0.0	0.692307692308	0.9875
190053325.0	1.26747806176e-05	0.000857196766644	0.00821080007431	0.0479509483214	9.78186442336e-05	0.4	0.222222222222	0.692307692308	0.65
205340154.0	1.27732528311e-05	0.000407355897851	0.00322373215587	3.92380385937e-05	0.0001676891044	0.7	0.111111111111	0.769230769231	0.24375
1964042322.0	5.62698362603e-07	0.000562301085991	0.000107171946671	0.0	0.0	0.2	0.222222222222	0.615384615385	1.0
18455366.0	2.23672599135e-06	0.000304892144404	0.000510138466155	0.00123290047581	1.39740920334e-05	0.6	0.111111111111	0.615384615385	0.3625
616297361.0	6.13341215237e-05	4.99823187547e-06	8.71665166259e-05	0.000491508062384	4.65803067779e-05	0.8	0.111111111111	0.692307692308	0.90625
2746414153.0	1.16197211877e-05	0.000763479918979	0.00057158371558	0.000208581152524	3.26062147445e-05	0.0	0.0	0.461538461538	0.8125
44893.0	1.26185107814e-05	0.00208551225004	0.0112630571155	0.00357892215173	0.000130424858978	0.9	0.111111111111	1.0	0.2625
3320162663.0	1.64589271061e-06	0.000562301085991	0.000282933939212	0.000295317869416	4.65803067779e-06	0.3	0.0	1.0	0.64375
24795242.0	6.07010858658e-05	0.00035362490519	0.0114902616424	2.89122389638e-05	0.000591569896079	0.4	0.222222222222	0.538461538462	0.98125
222622640.0	0.000402821690328	0.00286398686465	0.0770594875752	0.0331251652128	0.00549647619979	0.9	0.111111111111	0.615384615385	0.0
3892157481.0	8.44047543904e-08	2.62407173462e-05	3.85819008016e-05	2.89122389638e-05	0.0	0.3	0.111111111111	0.461538461538	0.7625
35277267.0	1.09163482345e-05	0.00105712604166	0.0131721467255	0.0724024418451	0.000144398951011	0.2	0.0	0.615384615385	0.2125
14236852.0	4.74073370493e-06	0.000443593078948	0.0102999385548	0.00265579566482	8.8502582878e-05	0.7	0.222222222222	1.0	0.84375
1546147508.0	1.67402762874e-06	1.8743369533e-05	0.00013575113245	8.26063970394e-06	2.79481840667e-05	0.3	0.111111111111	0.461538461538	0.45
19069521.0	2.80364459167e-05	0.00041985147754	0.00250210771495	0.000148691514671	0.000391274576934	0.4	0.0	1.0	0.29375
197843269.0	0.000128013877492	0.0045996228834	0.0122390363099	0.00264133954533	0.00187252833247	0.5	0.111111111111	0.384615384615	0.775
376562166.0	6.66797559684e-06	0.000458587774575	0.000783069690345	0.000183799233413	3.26062147445e-05	0.9	0.222222222222	0.923076923077	0.7875
3738917600.0	7.87777707644e-07	5.12318767236e-05	0.000524428059045	0.00153854414486	1.39740920334e-05	0.3	0.111111111111	0.461538461538	0.7375
18678924.0	0.00149161488705	0.00606410482292	0.119469570312	0.00207961604547	0.0149942007518	0.3	0.111111111111	1.0	0.625
32029132.0	0.000263877397143	0.0149184725903	0.0100913104986	0.000237493391488	0.000619518080146	0.5	0.111111111111	0.769230769231	0.80625
394359359.0	5.43285269093e-05	0.00375991992833	0.0109629756648	8.26063970394e-06	0.00048443519049	0.3	0.111111111111	0.538461538462	0.9875
78514857.0	0.000122386893866	0.000735989643664	0.151759763364	0.142768636003	0.00114587554674	0.5	0.111111111111	1.0	0.425
403858219.0	2.8978965674e-06	0.000172438999704	0.000197196381875	6.81502775575e-05	4.65803067779e-06	0.3	0.111111111111	0.769230769231	1.0
36890646.0	0.000284373685	0.00241289643789	0.0299909975565	0.000700089214909	0.00323733132106	0.3	0.111111111111	0.615384615385	0.84375
21233325.0	0.000233955911711	0.00363996236331	0.0288921278633	0.000125974755485	0.00219859047992	0.3	0.222222222222	1.0	0.925
98458379.0	1.86534507203e-05	0.000399858550038	0.00102742172875	0.0	0.0001676891044	0.5	0.111111111111	1.0	0.4375
359516410.0	1.46301574277e-05	0.000737239201632	0.0265629242223	0.0238112939466	3.72642454223e-05	0.3	0.111111111111	0.615384615385	0.68125
34122276.0	4.88140829558e-06	0.000476081586139	0.00285934753719	0.00243069323288	0.000144398951011	0.3	0.111111111111	0.846153846154	0.86875
75475026.0	1.1901070369e-05	0.00106587294744	0.00713479372973	0.00085910652921	0.0	0.3	0.111111111111	0.615384615385	0.9875
18697888.0	0.000246067993966	0.00221046804693	0.0333547677227	0.00578451295268	0.00391274576934	0.2	0.222222222222	0.846153846154	0.175
17238590.0	1.83158317027e-05	0.00123581283121	0.157016904588	0.0136321206714	0.000302771994056	0.5	0.111111111111	0.615384615385	0.68125
236026761.0	0.000737810093045	0.00447216797058	0.0706334576528	0.0131922416072	0.00875709767425	0.3	0.111111111111	0.230769230769	0.95625
71416149.0	8.20132863493e-06	0.000229918666272	0.00103313756591	6.40199577055e-05	6.98704601669e-05	0.3	0.111111111111	0.615384615385	0.425
22545491.0	8.33356275014e-05	0.000299893912528	0.00442548691788	2.47819191118e-05	0.00273892203854	0.5	0.111111111111	1.0	0.33125
333043953.0	2.79379737032e-05	0.00231293180038	0.00448264528944	0.00140843906952	0.000153715012367	0.3	0.222222222222	0.615384615385	0.14375
35767305.0	2.92603148553e-06	0.000798467542107	0.00134322173161	4.13031985197e-05	4.19222761001e-05	0.7	0.0	0.692307692308	0.525
1699623224.0	1.62901175973e-05	0.00136201818607	0.00845229419414	0.0030915444092	8.38445522002e-05	0.3	0.111111111111	0.615384615385	0.83125
39454438.0	0.000459780832083	0.0225757638235	0.0553921778769	0.00179668913561	0.00035866836219	0.6	0.111111111111	0.846153846154	1.0
858646280.0	0.00128001216779	0.0565025122363	0.0823051971249	0.00391141289981	0.00832390082121	0.4	0.0	0.538461538462	0.96875
